,dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,irradiation,weather_id,weather_main,weather_description,weather_icon
183798,1608278400,2020-12-18 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.86,30.27,28.57,29.0,1013,,,58,3.1,60,,,,,20,721,Haze,haze,50d
183799,1608282000,2020-12-18 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.4,29.41,28.57,30.0,1012,,,51,4.1,80,,,,,20,721,Haze,haze,50d
183800,1608285600,2020-12-18 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.86,29.92,28.57,29.0,1012,,,58,3.6,60,,,,,20,721,Haze,haze,50d
183801,1608289200,2020-12-18 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.85,28.12,25.07,28.0,1012,,,61,2.6,60,,,,,20,721,Haze,haze,50d
183802,1608292800,2020-12-18 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.63,27.81,25.07,28.0,1013,,,61,2.6,60,,,,,20,721,Haze,haze,50d
183803,1608296400,2020-12-18 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.22,26.81,25.07,25.37,1013,,,70,2.58,67,,,,,0,800,Clear,sky is clear,01n
183804,1608300000,2020-12-18 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.85,23.91,22.69,23.01,1016,,,77,2.85,104,,,,,33,802,Clouds,scattered clouds,03n
183805,1608303600,2020-12-18 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.85,23.91,22.69,23.01,1016,,,77,2.85,104,,,,,33,802,Clouds,scattered clouds,03n
183806,1608307200,2020-12-18 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.85,23.91,22.69,23.01,1016,,,77,2.85,104,,,,,33,802,Clouds,scattered clouds,03n
183807,1608310800,2020-12-18 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.61,23.21,21.22,22.01,1016,,,83,2.07,132,,,,,0,800,Clear,sky is clear,01n
183808,1608314400,2020-12-18 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.61,23.21,21.22,22.01,1016,,,83,2.07,132,,,,,0,800,Clear,sky is clear,01n
183809,1608318000,2020-12-18 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.61,23.21,21.22,22.01,1016,,,83,2.07,132,,,,,0,800,Clear,sky is clear,01n
183810,1608321600,2020-12-18 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.15,22.49,19.84,20.48,1015,,,91,1.04,117,,,,,35,802,Clouds,scattered clouds,03n
183811,1608325200,2020-12-18 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.15,22.49,19.84,20.48,1015,,,91,1.04,117,,,,,35,802,Clouds,scattered clouds,03n
183812,1608328800,2020-12-18 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.15,22.49,19.84,20.48,1015,,,91,1.04,117,,,,,35,802,Clouds,scattered clouds,03n
183813,1608332400,2020-12-18 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,19.3,21.3,19.19,19.41,1015,,,92,1.12,22,,,,,0,800,Clear,sky is clear,01n
183814,1608336000,2020-12-19 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,19.3,21.3,19.19,19.41,1015,,,92,1.12,22,,,,,0,800,Clear,sky is clear,01n
183815,1608339600,2020-12-19 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,19.3,21.3,19.19,19.41,1015,,,92,1.12,22,,,,,0,800,Clear,sky is clear,01n
183816,1608343200,2020-12-19 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.23,27.31,22.14,24.0,1016,,,94,1.05,28,,,,,0,701,Mist,mist,50d
183817,1608346800,2020-12-19 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.27,27.37,22.14,24.0,1016,,,94,1.05,28,,,,,0,701,Mist,mist,50d
183818,1608350400,2020-12-19 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.9,27.75,22.14,25.0,1017,,,88,1.05,28,,,,,0,701,Mist,mist,50d
183819,1608354000,2020-12-19 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.12,29.4,26.78,27.82,1016,,,78,4.19,84,,,,,40,721,Haze,haze,50d
183820,1608357600,2020-12-19 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.13,28.94,26.78,27.82,1016,,,74,4.19,84,,,,,40,721,Haze,haze,50d
183821,1608361200,2020-12-19 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.71,31.45,26.78,28.0,1015,,,69,1.0,110,,,,,40,721,Haze,haze,50d
183822,1608364800,2020-12-19 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.22,28.46,26.89,29.0,1013,,,62,5.1,110,,,,,20,721,Haze,haze,50d
183823,1608368400,2020-12-19 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.72,29.72,26.89,30.0,1013,,,58,3.6,90,,,,,20,721,Haze,haze,50d
183824,1608372000,2020-12-19 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.68,30.01,26.89,30.0,1013,,,58,3.1,80,,,,,20,721,Haze,haze,50d
183825,1608375600,2020-12-19 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.63,28.52,24.76,30.0,1013,,,58,3.1,80,,,,,20,721,Haze,haze,50d
183826,1608379200,2020-12-19 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.16,26.33,24.76,25.56,1014,,,67,2.68,65,,,,,0,800,Clear,sky is clear,01d
183827,1608382800,2020-12-19 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.16,26.33,24.76,25.56,1014,,,67,2.68,65,,,,,0,800,Clear,sky is clear,01n
183828,1608386400,2020-12-19 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.36,22.64,22.17,22.55,1017,,,71,2.9,89,,,,,7,800,Clear,sky is clear,01n
183829,1608390000,2020-12-19 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.36,22.64,22.17,22.55,1017,,,71,2.9,89,,,,,7,800,Clear,sky is clear,01n
183830,1608393600,2020-12-19 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.36,22.64,22.17,22.55,1017,,,71,2.9,89,,,,,7,800,Clear,sky is clear,01n
183831,1608397200,2020-12-19 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.02,22.19,20.89,21.15,1017,,,78,1.75,90,,,,,0,800,Clear,sky is clear,01n
183832,1608400800,2020-12-19 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.02,22.19,20.89,21.15,1017,,,78,1.75,90,,,,,0,800,Clear,sky is clear,01n
183833,1608404400,2020-12-19 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.02,22.19,20.89,21.15,1017,,,78,1.75,90,,,,,0,800,Clear,sky is clear,01n
183834,1608408000,2020-12-19 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.23,21.71,20.14,20.32,1015,,,82,1.32,74,,,,,66,803,Clouds,broken clouds,04n
183835,1608411600,2020-12-19 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.23,21.71,20.14,20.32,1015,,,82,1.32,74,,,,,66,803,Clouds,broken clouds,04n
183836,1608415200,2020-12-19 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.23,21.71,20.14,20.32,1015,,,82,1.32,74,,,,,66,803,Clouds,broken clouds,04n
183837,1608418800,2020-12-19 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,19.63,21.95,19.62,19.64,1016,,,89,0.53,15,,,,,0,800,Clear,sky is clear,01n
183838,1608422400,2020-12-20 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,19.63,21.95,19.62,19.64,1016,,,89,0.53,15,,,,,0,800,Clear,sky is clear,01n
183839,1608426000,2020-12-20 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,19.63,21.95,19.62,19.64,1016,,,89,0.53,15,,,,,0,800,Clear,sky is clear,01n
183840,1608429600,2020-12-20 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.68,26.47,22.25,23.0,1017,,,94,1.05,24,,,,,75,701,Mist,mist,50d
183841,1608433200,2020-12-20 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.69,26.48,22.25,23.0,1017,,,94,1.05,24,,,,,75,701,Mist,mist,50d
183842,1608436800,2020-12-20 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.3,27.41,22.25,24.0,1017,,,94,1.05,24,0.5,,,,90,500,Rain,light rain,10d
183843,1608436800,2020-12-20 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.3,27.41,22.25,24.0,1017,,,94,1.05,24,0.5,,,,90,701,Mist,mist,50d
183844,1608440400,2020-12-20 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.95,27.46,24.0,26.57,1017,,,94,4.65,77,,,,,75,701,Mist,mist,50d
183845,1608444000,2020-12-20 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.13,27.57,26.0,26.57,1016,,,78,4.65,77,,,,,75,721,Haze,haze,50d
183846,1608447600,2020-12-20 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.29,26.35,26.0,28.0,1016,,,65,6.7,80,,,,,40,721,Haze,haze,50d
183847,1608451200,2020-12-20 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.39,28.55,27.01,29.0,1014,,,58,4.6,80,,,,,20,721,Haze,haze,50d
183848,1608454800,2020-12-20 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.34,27.36,27.01,29.0,1013,,,58,6.2,70,,,,,20,721,Haze,haze,50d
183849,1608458400,2020-12-20 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.39,28.9,27.01,29.0,1012,,,58,4.1,80,,,,,20,721,Haze,haze,50d
183850,1608462000,2020-12-20 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.55,26.31,24.45,28.0,1013,,,58,4.1,80,,,,,20,721,Haze,haze,50d
183851,1608465600,2020-12-20 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.29,26.29,24.45,28.0,1013,,,58,3.6,80,,,,,20,721,Haze,haze,50d
183852,1608469200,2020-12-20 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.28,26.28,24.45,28.0,1013,,,58,3.6,80,,,,,20,721,Haze,haze,50n
183853,1608472800,2020-12-20 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.3,21.8,21.02,21.57,1016,,,79,2.98,97,,,,,0,800,Clear,sky is clear,01n
183854,1608476400,2020-12-20 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.3,21.8,21.02,21.57,1016,,,79,2.98,97,,,,,0,800,Clear,sky is clear,01n
183855,1608480000,2020-12-20 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.3,21.8,21.02,21.57,1016,,,79,2.98,97,,,,,0,800,Clear,sky is clear,01n
183856,1608483600,2020-12-20 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,19.49,20.31,19.42,19.56,1017,,,84,2.06,116,,,,,0,800,Clear,sky is clear,01n
183857,1608487200,2020-12-20 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,19.49,20.31,19.42,19.56,1017,,,84,2.06,116,,,,,0,800,Clear,sky is clear,01n
183858,1608490800,2020-12-20 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,19.49,20.31,19.42,19.56,1017,,,84,2.06,116,,,,,0,800,Clear,sky is clear,01n
183859,1608494400,2020-12-20 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,18.35,19.54,18.31,18.4,1015,,,89,1.42,76,,,,,93,804,Clouds,overcast clouds,04n
183860,1608498000,2020-12-20 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,18.35,19.54,18.31,18.4,1015,,,89,1.42,76,,,,,93,804,Clouds,overcast clouds,04n
183861,1608501600,2020-12-20 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,18.35,19.54,18.31,18.4,1015,,,89,1.42,76,,,,,93,804,Clouds,overcast clouds,04n
183862,1608505200,2020-12-20 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.44,19.12,17.42,17.46,1016,,,91,0.41,8,,,,,0,800,Clear,sky is clear,01n
183863,1608508800,2020-12-21 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.44,19.12,17.42,17.46,1016,,,91,0.41,8,,,,,0,800,Clear,sky is clear,01n
183864,1608512400,2020-12-21 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.44,19.12,17.42,17.46,1016,,,91,0.41,8,,,,,0,800,Clear,sky is clear,01n
183865,1608516000,2020-12-21 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.36,24.38,20.45,22.0,1016,,,94,1.21,42,,,,,20,701,Mist,mist,50d
183866,1608519600,2020-12-21 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.38,24.41,20.45,22.0,1016,,,94,1.21,42,,,,,20,701,Mist,mist,50d
183867,1608523200,2020-12-21 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.6,25.24,20.45,24.0,1017,,,83,1.21,42,,,,,20,701,Mist,mist,50d
183868,1608526800,2020-12-21 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.22,29.11,25.0,25.98,1016,,,78,0.5,320,,,,,20,721,Haze,haze,50d
183869,1608530400,2020-12-21 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.35,27.42,25.09,27.0,1016,,,65,3.24,95,,,,,20,721,Haze,haze,50d
183870,1608534000,2020-12-21 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.98,27.25,25.09,28.0,1015,,,58,3.6,90,,,,,20,721,Haze,haze,50d
183871,1608537600,2020-12-21 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.82,27.24,27.34,28.0,1012,,,54,4.6,90,,,,,20,721,Haze,haze,50d
183872,1608541200,2020-12-21 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.81,25.74,27.34,28.0,1012,,,51,6.2,120,,,,,20,721,Haze,haze,50d
183873,1608544800,2020-12-21 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.82,27.74,27.34,28.0,1011,,,58,4.6,110,,,,,20,721,Haze,haze,50d
183874,1608548400,2020-12-21 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.25,25.89,23.61,28.0,1012,,,58,4.1,90,,,,,20,721,Haze,haze,50d
183875,1608552000,2020-12-21 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.42,25.34,23.61,27.0,1012,,,57,3.1,100,,,,,20,721,Haze,haze,50d
183876,1608555600,2020-12-21 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.41,25.33,23.61,27.0,1012,,,57,3.1,100,,,,,20,721,Haze,haze,50n
183877,1608559200,2020-12-21 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.71,19.38,20.38,21.05,1015,,,68,4.0,110,,,,,0,800,Clear,sky is clear,01n
183878,1608562800,2020-12-21 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.71,19.38,20.38,21.05,1015,,,68,4.0,110,,,,,0,800,Clear,sky is clear,01n
183879,1608566400,2020-12-21 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.71,19.38,20.38,21.05,1015,,,68,4.0,110,,,,,0,800,Clear,sky is clear,01n
183880,1608570000,2020-12-21 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,18.75,18.44,18.55,18.95,1016,,,74,2.25,113,,,,,0,800,Clear,sky is clear,01n
183881,1608573600,2020-12-21 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,18.75,18.44,18.55,18.95,1016,,,74,2.25,113,,,,,0,800,Clear,sky is clear,01n
183882,1608577200,2020-12-21 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,18.75,18.44,18.55,18.95,1016,,,74,2.25,113,,,,,0,800,Clear,sky is clear,01n
183883,1608580800,2020-12-21 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.26,17.54,16.99,17.53,1014,,,78,1.11,88,,,,,66,803,Clouds,broken clouds,04n
183884,1608584400,2020-12-21 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.26,17.54,16.99,17.53,1014,,,78,1.11,88,,,,,66,803,Clouds,broken clouds,04n
183885,1608588000,2020-12-21 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.26,17.54,16.99,17.53,1014,,,78,1.11,88,,,,,66,803,Clouds,broken clouds,04n
183886,1608591600,2020-12-21 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,15.83,16.05,15.75,15.91,1014,,,84,1.08,355,,,,,0,800,Clear,sky is clear,01n
183887,1608595200,2020-12-22 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,15.83,16.05,15.75,15.91,1014,,,84,1.08,355,,,,,0,800,Clear,sky is clear,01n
183888,1608598800,2020-12-22 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,15.83,16.05,15.75,15.91,1014,,,84,1.08,355,,,,,0,800,Clear,sky is clear,01n
183889,1608602400,2020-12-22 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.89,23.0,19.48,22.0,1016,,,83,0.91,99,,,,,86,701,Mist,mist,50d
183890,1608606000,2020-12-22 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.93,23.06,19.48,22.0,1016,,,83,0.91,99,,,,,86,701,Mist,mist,50d
183891,1608609600,2020-12-22 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.59,23.57,19.48,23.0,1016,,,78,0.91,99,,,,,86,701,Mist,mist,50d
183892,1608613200,2020-12-22 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.6,26.1,24.0,25.96,1016,,,78,3.49,104,,,,,0,721,Haze,haze,50d
183893,1608616800,2020-12-22 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.2,26.03,24.93,25.96,1015,,,69,3.49,104,,,,,20,721,Haze,haze,50d
183894,1608620400,2020-12-22 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.77,25.98,24.93,26.0,1015,,,61,3.49,104,,,,,20,721,Haze,haze,50d
183895,1608624000,2020-12-22 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.82,28.99,27.38,28.0,1012,,,54,2.1,120,,,,,20,721,Haze,haze,50d
183896,1608627600,2020-12-22 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.81,27.21,27.38,28.0,1011,,,51,4.1,100,,,,,20,801,Clouds,few clouds,02d
183897,1608631200,2020-12-22 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.82,27.23,27.38,28.0,1011,,,51,4.1,120,,,,,0,800,Clear,sky is clear,01d
183898,1608634800,2020-12-22 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.07,24.16,23.52,28.0,1011,,,51,5.1,120,,,,,0,800,Clear,sky is clear,01d
183899,1608638400,2020-12-22 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.81,23.82,23.52,28.0,1011,,,51,5.1,120,,,,,0,800,Clear,sky is clear,01d
183900,1608642000,2020-12-22 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.79,23.73,23.52,24.05,1012,,,61,2.82,101,,,,,0,800,Clear,sky is clear,01n
183901,1608645600,2020-12-22 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.58,19.74,20.25,20.93,1015,,,72,3.69,101,,,,,0,800,Clear,sky is clear,01n
183902,1608649200,2020-12-22 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.58,19.74,20.25,20.93,1015,,,72,3.69,101,,,,,0,800,Clear,sky is clear,01n
183903,1608652800,2020-12-22 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.58,19.74,20.25,20.93,1015,,,72,3.69,101,,,,,0,800,Clear,sky is clear,01n
183904,1608656400,2020-12-22 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,18.7,18.61,18.51,18.88,1015,,,78,2.33,104,,,,,0,800,Clear,sky is clear,01n
183905,1608660000,2020-12-22 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,18.7,18.61,18.51,18.88,1015,,,78,2.33,104,,,,,0,800,Clear,sky is clear,01n
183906,1608663600,2020-12-22 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,18.7,18.61,18.51,18.88,1015,,,78,2.33,104,,,,,0,800,Clear,sky is clear,01n
183907,1608667200,2020-12-22 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.48,17.71,17.2,17.76,1013,,,81,1.56,105,,,,,0,800,Clear,sky is clear,01n
183908,1608670800,2020-12-22 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.48,17.71,17.2,17.76,1013,,,81,1.56,105,,,,,0,800,Clear,sky is clear,01n
183909,1608674400,2020-12-22 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.48,17.71,17.2,17.76,1013,,,81,1.56,105,,,,,0,800,Clear,sky is clear,01n
183910,1608678000,2020-12-22 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,16.11,16.54,15.85,16.38,1013,,,83,0.82,36,,,,,0,800,Clear,sky is clear,01n
183911,1608681600,2020-12-23 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,16.11,16.54,15.85,16.38,1013,,,83,0.82,36,,,,,0,800,Clear,sky is clear,01n
183912,1608685200,2020-12-23 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,16.11,16.54,15.85,16.38,1013,,,83,0.82,36,,,,,0,800,Clear,sky is clear,01n
183913,1608688800,2020-12-23 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.48,23.92,19.47,23.0,1015,,,83,0.8,34,,,,,67,701,Mist,mist,50d
183914,1608692400,2020-12-23 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.54,24.0,19.47,23.0,1015,,,83,0.8,34,,,,,67,701,Mist,mist,50d
183915,1608696000,2020-12-23 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.23,24.55,19.47,24.0,1015,,,78,0.8,34,,,,,67,701,Mist,mist,50d
183916,1608699600,2020-12-23 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.09,26.85,24.76,25.66,1014,,,69,2.1,120,,,,,0,721,Haze,haze,50d
183917,1608703200,2020-12-23 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.21,26.77,24.76,27.0,1014,,,57,2.6,90,,,,,20,721,Haze,haze,50d
183918,1608706800,2020-12-23 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.26,26.84,24.76,27.0,1013,,,57,2.6,140,,,,,20,721,Haze,haze,50d
183919,1608710400,2020-12-23 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.81,26.88,27.22,28.0,1011,,,54,5.1,110,,,,,20,721,Haze,haze,50d
183920,1608714000,2020-12-23 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.8,26.5,27.22,28.0,1010,,,51,5.1,100,,,,,20,721,Haze,haze,50d
183921,1608717600,2020-12-23 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.81,25.37,27.22,28.0,1010,,,48,6.2,80,,,,,20,721,Haze,haze,50d
183922,1608721200,2020-12-23 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.78,24.01,23.58,27.0,1010,,,57,5.7,80,,,,,20,721,Haze,haze,50d
183923,1608724800,2020-12-23 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.56,24.13,23.58,27.0,1010,,,57,5.1,80,,,,,20,721,Haze,haze,50d
183924,1608728400,2020-12-23 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.56,24.13,23.58,27.0,1010,,,57,5.1,80,,,,,20,721,Haze,haze,50n
183925,1608732000,2020-12-23 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.81,20.26,20.46,21.17,1014,,,69,3.05,89,,,,,0,800,Clear,sky is clear,01n
183926,1608735600,2020-12-23 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.81,20.26,20.46,21.17,1014,,,69,3.05,89,,,,,0,800,Clear,sky is clear,01n
183927,1608739200,2020-12-23 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.81,20.26,20.46,21.17,1014,,,69,3.05,89,,,,,0,800,Clear,sky is clear,01n
183928,1608742800,2020-12-23 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,19.24,19.31,18.91,19.59,1014,,,84,3.0,116,,,,,0,800,Clear,sky is clear,01n
183929,1608746400,2020-12-23 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,19.24,19.31,18.91,19.59,1014,,,84,3.0,116,,,,,0,800,Clear,sky is clear,01n
183930,1608750000,2020-12-23 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,19.24,19.31,18.91,19.59,1014,,,84,3.0,116,,,,,0,800,Clear,sky is clear,01n
183931,1608753600,2020-12-23 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.87,18.88,17.4,18.33,1012,,,89,1.41,92,,,,,0,800,Clear,sky is clear,01n
183932,1608757200,2020-12-23 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.87,18.88,17.4,18.33,1012,,,89,1.41,92,,,,,0,800,Clear,sky is clear,01n
183933,1608760800,2020-12-23 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.87,18.88,17.4,18.33,1012,,,89,1.41,92,,,,,0,800,Clear,sky is clear,01n
183934,1608764400,2020-12-23 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.06,17.68,16.72,17.39,1012,,,89,1.54,109,,,,,0,800,Clear,sky is clear,01n
183935,1608768000,2020-12-24 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.06,17.68,16.72,17.39,1012,,,89,1.54,109,,,,,0,800,Clear,sky is clear,01n
183936,1608771600,2020-12-24 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,17.06,17.68,16.72,17.39,1012,,,89,1.54,109,,,,,0,800,Clear,sky is clear,01n
183937,1608775200,2020-12-24 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.8,23.36,20.35,23.0,1014,,,78,1.64,81,,,,,15,701,Mist,mist,50d
183938,1608778800,2020-12-24 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.85,23.43,20.35,23.0,1014,,,78,1.64,81,,,,,15,701,Mist,mist,50d
183939,1608782400,2020-12-24 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.52,23.93,20.35,24.0,1014,,,73,1.64,81,,,,,15,721,Haze,haze,50d
183940,1608786000,2020-12-24 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.59,24.43,25.6,27.0,1014,,,57,6.7,110,,,,,0,721,Haze,haze,50d
